Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Basic,Premium,Standard,Annual,Monthly,Quarterly
43,0,59,5,2,21,300,18,1,1,0,0,0,1,0
54,0,7,1,6,22,837,14,1,0,1,0,1,0,0
63,0,29,28,1,21,452,13,1,1,0,0,0,0,1
56,0,35,24,3,21,335,28,1,1,0,0,0,1,0
38,1,32,30,8,19,536,19,1,0,0,1,1,0,0
29,0,41,19,9,21,764,3,1,0,1,0,1,0,0
52,0,45,20,6,28,442,10,1,0,0,1,0,1,0
19,0,46,19,6,18,725,27,1,0,0,1,0,1,0
63,0,44,30,5,25,528,12,1,0,0,1,0,1,0
45,1,30,1,6,28,103,1,1,1,0,0,1,0,0
31,0,12,8,1,22,268,7,1,0,0,1,0,0,1
58,0,52,10,3,30,205,30,1,0,1,0,0,0,1
21,1,24,2,5,18,777,6,1,0,1,0,1,0,0
38,1,39,27,5,26,937,24,1,0,0,1,0,0,1
48,0,54,19,5,26,316,29,1,0,1,0,0,1,0
25,0,5,15,9,25,850,3,1,1,0,0,0,1,0
37,0,57,29,7,17,490,27,1,0,0,1,1,0,0
44,1,59,10,10,27,209,10,1,1,0,0,0,1,0
59,1,34,17,5,17,258,20,1,0,1,0,1,0,0
48,0,39,17,2,24,265,1,1,0,0,1,0,0,1
46,1,46,22,7,20,248,28,1,0,1,0,0,0,1
62,0,33,16,8,25,115,6,1,0,1,0,0,1,0
25,0,31,5,6,24,948,14,1,0,0,1,1,0,0
52,0,52,8,4,28,965,22,1,0,1,0,0,1,0
29,0,56,28,0,29,348,13,1,1,0,0,0,0,1
65,0,26,2,6,4,332,17,1,0,0,1,0,1,0
50,1,48,25,8,18,981,26,1,1,0,0,1,0,0
59,0,50,7,5,20,102,16,1,0,0,1,0,0,1
60,0,38,24,10,25,537,19,1,0,1,0,0,0,1
20,1,58,14,10,22,206,21,1,0,0,1,1,0,0
65,1,55,2,8,3,919,18,1,0,0,1,0,0,1
64,1,27,13,8,21,936,17,1,0,0,1,0,0,1
47,1,46,13,5,26,815,30,1,0,0,1,0,0,1
61,1,49,1,10,26,694,23,1,0,0,1,1,0,0
65,0,58,18,5,27,386,9,1,0,1,0,0,0,1
33,1,27,8,8,26,149,6,1,0,0,1,0,1,0
44,0,7,14,0,21,494,16,1,0,0,1,0,1,0
60,1,51,13,10,28,390,19,1,0,0,1,0,1,0
41,0,39,28,7,30,198,14,1,1,0,0,0,0,1
33,0,43,27,5,26,259,30,1,0,0,1,1,0,0
29,0,40,14,4,26,465,5,1,0,0,1,1,0,0
18,0,13,15,4,29,155,29,1,0,1,0,0,1,0
36,0,13,2,4,21,491,7,1,0,1,0,1,0,0
26,0,36,30,3,28,320,17,1,0,1,0,1,0,0
58,1,30,17,7,29,817,16,1,0,1,0,1,0,0
30,0,30,6,7,23,649,11,1,1,0,0,1,0,0
38,0,48,4,0,25,376,30,1,1,0,0,0,0,1
19,0,29,2,8,18,962,25,1,0,0,1,0,1,0
23,1,56,23,5,20,958,20,1,0,1,0,1,0,0
65,0,49,18,5,26,386,24,1,0,0,1,0,1,0
42,0,16,25,0,28,236,4,1,1,0,0,0,1,0
43,1,40,8,5,28,215,12,1,0,0,1,1,0,0
23,0,60,7,9,19,546,21,1,0,1,0,1,0,0
28,0,28,28,6,30,118,15,1,0,0,1,0,0,1
54,1,31,6,10,24,352,8,1,0,1,0,0,1,0
62,0,38,19,4,25,225,25,1,1,0,0,0,1,0
41,1,42,18,9,20,718,3,1,0,0,1,0,1,0
22,0,33,1,8,27,654,1,1,0,1,0,0,1,0
35,1,60,14,8,23,824,23,1,0,0,1,1,0,0
49,0,26,29,8,18,714,13,1,0,0,1,0,1,0
21,1,24,21,7,30,308,4,1,1,0,0,0,1,0
32,1,44,18,8,26,127,17,1,0,0,1,1,0,0
34,1,50,13,6,29,964,19,1,0,0,1,1,0,0
43,1,58,21,6,26,832,19,1,1,0,0,1,0,0
61,0,40,25,6,22,659,9,1,0,1,0,0,1,0
55,0,28,18,10,26,762,26,1,0,0,1,0,1,0
23,0,42,7,2,29,188,10,1,1,0,0,0,0,1
62,0,25,2,0,30,884,23,1,1,0,0,0,1,0
27,0,32,3,8,18,863,25,1,1,0,0,0,0,1
30,0,19,25,2,28,169,3,1,0,0,1,1,0,0
48,0,8,10,2,23,770,20,1,0,1,0,0,1,0
60,0,32,20,1,21,332,18,1,0,0,1,1,0,0
48,0,49,23,10,24,435,4,1,0,1,0,0,1,0
37,0,58,3,3,26,370,3,1,0,0,1,1,0,0
19,1,27,2,6,17,629,25,1,0,0,1,0,0,1
33,1,38,22,10,16,149,9,1,0,1,0,1,0,0
29,0,2,4,1,23,606,24,1,0,1,0,0,1,0
40,0,41,12,9,16,119,12,1,1,0,0,0,1,0
30,1,48,27,7,29,934,15,1,0,1,0,0,1,0
35,0,49,18,2,25,620,15,1,0,1,0,0,1,0
32,1,27,16,8,25,426,1,1,1,0,0,0,0,1
32,0,4,1,10,22,137,29,1,0,0,1,0,0,1
59,0,37,12,4,23,463,11,1,0,0,1,0,0,1
53,1,46,23,8,21,200,13,1,1,0,0,0,0,1
19,1,48,21,5,27,722,18,1,0,1,0,0,1,0
47,0,33,3,10,24,886,25,1,0,1,0,0,1,0
49,0,56,15,5,19,358,18,1,0,1,0,0,1,0
57,1,42,2,7,5,685,25,1,0,0,1,0,0,1
25,1,54,5,8,24,966,20,1,0,0,1,0,0,1
63,1,28,30,7,28,297,2,1,0,1,0,1,0,0
44,1,42,25,9,26,361,12,1,1,0,0,1,0,0
26,1,59,1,10,24,581,8,1,0,1,0,1,0,0
46,0,1,1,6,22,345,5,1,0,0,1,0,0,1
63,0,24,3,9,30,931,25,1,0,1,0,1,0,0
25,0,26,9,9,25,318,15,1,0,1,0,0,0,1
54,1,29,25,10,19,367,3,1,1,0,0,1,0,0
62,1,34,28,8,19,247,30,1,1,0,0,0,1,0
44,0,45,14,7,21,274,8,1,0,0,1,1,0,0
26,1,47,8,10,26,101,7,1,0,0,1,0,1,0
23,0,60,7,7,24,333,4,1,1,0,0,0,1,0
58,1,11,2,6,19,647,13,1,1,0,0,0,1,0
18,0,60,25,5,25,269,24,1,1,0,0,0,0,1
46,0,31,24,6,29,150,20,1,0,0,1,0,1,0
43,0,38,25,5,19,812,16,1,0,1,0,1,0,0
40,1,29,6,8,23,330,6,1,1,0,0,0,1,0
46,1,2,1,4,29,873,2,1,0,0,1,1,0,0
19,0,36,21,10,22,374,4,1,1,0,0,0,0,1
35,0,52,7,3,29,149,27,1,1,0,0,0,0,1
18,0,52,14,10,19,139,14,1,1,0,0,0,1,0
34,0,17,4,9,22,336,6,1,0,0,1,0,0,1
41,0,33,25,9,21,452,6,1,0,1,0,0,0,1
34,0,26,6,10,26,248,13,1,0,0,1,0,0,1
28,0,31,2,5,27,140,15,1,1,0,0,0,1,0
51,1,8,4,10,10,130,18,1,0,0,1,1,0,0
49,0,26,17,8,20,614,11,1,1,0,0,0,1,0
62,1,15,1,8,28,898,18,1,0,0,1,0,0,1
52,0,37,6,10,30,282,9,1,1,0,0,0,0,1
61,0,50,10,5,16,137,8,1,1,0,0,0,0,1
56,0,14,19,10,27,196,10,1,0,0,1,1,0,0
28,0,40,12,9,19,531,9,1,1,0,0,1,0,0
32,1,25,14,8,17,353,5,1,0,1,0,0,0,1
55,0,14,2,5,19,444,18,1,1,0,0,0,1,0
33,0,55,15,8,30,611,16,1,1,0,0,1,0,0
45,0,27,23,9,17,371,3,1,0,0,1,0,0,1
49,0,54,28,7,20,543,27,1,1,0,0,0,0,1
37,0,31,15,7,16,827,3,1,0,1,0,1,0,0
57,0,29,18,8,30,314,12,1,0,1,0,1,0,0
49,0,20,15,5,24,919,20,1,1,0,0,0,1,0
48,1,38,24,8,17,691,6,1,0,0,1,1,0,0
21,1,24,9,5,20,848,5,1,1,0,0,0,0,1
54,1,7,2,10,14,439,8,1,0,1,0,0,1,0
38,0,50,7,8,28,102,7,1,0,0,1,0,0,1
63,0,40,2,7,5,981,11,1,0,0,1,0,1,0
51,1,48,17,9,17,234,12,1,0,1,0,0,1,0
48,1,40,4,7,19,111,1,1,1,0,0,0,0,1
59,0,4,9,8,25,272,15,1,0,0,1,0,1,0
41,0,44,4,6,26,971,19,1,0,1,0,0,0,1
37,1,59,5,5,18,876,30,1,1,0,0,1,0,0
35,1,44,9,9,26,917,19,1,0,0,1,1,0,0
38,0,34,17,0,28,430,14,1,0,0,1,0,0,1
24,0,13,6,7,24,856,25,1,1,0,0,0,1,0
37,0,10,1,4,11,847,9,1,0,1,0,1,0,0
62,0,54,9,8,24,645,23,1,0,0,1,0,1,0
62,0,28,6,10,22,888,17,1,0,1,0,1,0,0
40,0,49,21,9,18,690,3,1,1,0,0,0,0,1
25,1,55,6,5,18,678,5,1,1,0,0,0,1,0
22,1,53,18,6,29,825,12,1,0,1,0,0,1,0
54,1,25,5,7,27,607,17,1,0,0,1,1,0,0
27,1,21,1,7,11,211,13,1,1,0,0,1,0,0
36,0,9,26,0,28,247,12,1,1,0,0,0,1,0
60,1,60,1,7,5,946,15,1,1,0,0,0,0,1
64,0,29,1,9,15,425,19,1,0,1,0,0,1,0
31,0,39,19,9,26,973,17,1,1,0,0,1,0,0
31,1,41,24,6,22,852,26,1,1,0,0,0,0,1
49,0,27,5,6,23,887,23,1,0,0,1,1,0,0
64,0,15,14,7,21,212,13,1,0,0,1,1,0,0
26,1,56,2,6,21,714,6,1,0,0,1,0,0,1
20,0,9,27,9,23,447,12,1,0,1,0,0,0,1
30,0,36,16,8,29,243,14,1,1,0,0,1,0,0
60,1,35,10,7,30,425,26,1,1,0,0,0,1,0
56,1,52,1,8,11,940,27,1,0,1,0,0,1,0
36,0,29,6,10,17,831,1,1,1,0,0,1,0,0
64,1,28,10,8,16,291,11,1,0,0,1,1,0,0
63,1,60,13,9,30,603,30,1,0,0,1,0,1,0
62,0,20,5,10,9,946,27,1,1,0,0,1,0,0
46,1,45,22,6,17,672,26,1,1,0,0,0,0,1
35,0,21,15,8,29,716,11,1,1,0,0,0,1,0
24,0,49,2,7,22,380,18,1,0,0,1,1,0,0
48,0,48,23,5,19,302,30,1,0,1,0,0,1,0
21,0,51,2,7,20,601,30,1,0,1,0,0,1,0
29,1,49,29,10,18,577,29,1,0,0,1,0,1,0
58,1,1,3,10,16,151,22,1,0,0,1,0,1,0
50,1,34,23,6,21,377,17,1,1,0,0,1,0,0
58,1,42,16,7,26,899,24,1,1,0,0,0,0,1
31,1,45,27,8,19,990,28,1,0,0,1,0,0,1
55,0,11,2,8,13,947,12,1,0,0,1,0,0,1
58,0,8,25,6,22,290,9,1,0,1,0,1,0,0
53,0,56,29,9,29,841,10,1,0,1,0,0,1,0
57,1,57,29,9,20,135,24,1,1,0,0,0,0,1
53,0,39,1,0,22,372,23,1,0,0,1,0,1,0
43,1,26,26,10,26,317,4,1,0,0,1,1,0,0
59,1,46,22,7,21,261,21,1,0,0,1,1,0,0
33,0,30,4,5,20,471,3,1,0,1,0,0,1,0
34,0,60,24,6,30,224,18,1,1,0,0,1,0,0
39,1,55,18,8,25,496,7,1,0,0,1,0,0,1
27,0,59,10,10,29,572,18,1,0,0,1,1,0,0
59,0,52,21,7,24,103,8,1,1,0,0,0,0,1
32,0,45,3,7,19,551,22,1,0,1,0,1,0,0
32,0,40,18,10,30,932,27,1,0,0,1,0,0,1
24,1,53,26,6,18,792,13,1,0,1,0,1,0,0
20,0,60,26,4,28,135,13,1,1,0,0,0,0,1
25,0,24,23,7,23,552,5,1,0,0,1,1,0,0
51,0,59,1,5,18,928,25,1,1,0,0,1,0,0
29,0,57,20,10,25,744,20,1,0,1,0,1,0,0
38,0,55,21,6,28,844,9,1,0,0,1,0,0,1
50,0,46,13,5,21,879,2,1,0,0,1,0,1,0
40,0,42,3,7,16,206,16,1,0,0,1,1,0,0
55,1,12,5,8,25,478,28,1,0,0,1,0,1,0
59,1,43,15,7,17,262,21,1,1,0,0,0,1,0
51,1,23,1,5,15,699,30,1,1,0,0,0,0,1
34,1,58,3,6,21,688,18,1,1,0,0,1,0,0
42,0,17,5,6,23,112,24,1,0,0,1,1,0,0
47,1,33,12,7,29,974,1,1,1,0,0,0,1,0
54,0,5,15,2,25,403,27,1,0,1,0,1,0,0
62,1,57,1,4,15,841,16,1,0,1,0,0,0,1
60,0,24,3,4,7,352,12,1,1,0,0,1,0,0
56,1,58,3,4,15,234,4,1,1,0,0,0,0,1
44,1,30,8,10,24,942,18,1,1,0,0,1,0,0
49,0,10,12,0,30,194,22,1,0,0,1,1,0,0
58,1,45,8,10,22,373,8,1,1,0,0,0,1,0
45,0,34,23,2,23,376,19,1,0,0,1,1,0,0
62,0,5,3,10,12,261,18,1,1,0,0,0,1,0
64,0,39,5,9,27,953,25,1,0,1,0,1,0,0
34,1,55,30,9,30,919,30,1,0,1,0,1,0,0
65,0,37,13,2,23,375,15,1,1,0,0,0,0,1
51,1,45,2,10,15,203,5,1,0,0,1,1,0,0
40,1,3,2,0,13,549,23,1,0,1,0,1,0,0
58,1,19,3,9,8,983,24,1,0,1,0,0,0,1
27,1,59,2,6,25,758,14,1,0,0,1,0,1,0
42,0,9,10,5,27,154,4,1,0,0,1,0,0,1
23,0,7,2,7,30,623,10,1,0,0,1,1,0,0
62,0,1,9,8,26,309,26,1,0,0,1,0,1,0
34,0,16,7,8,26,152,29,1,1,0,0,0,0,1
64,0,23,1,7,24,139,19,1,1,0,0,0,0,1
45,1,30,21,10,16,679,16,1,0,1,0,1,0,0
52,0,52,8,4,29,257,5,1,0,0,1,1,0,0
44,0,42,4,8,23,391,7,1,1,0,0,0,1,0
53,0,45,29,6,19,511,28,1,0,1,0,1,0,0
47,0,46,24,3,28,582,16,1,0,1,0,0,1,0
50,0,7,13,1,22,292,7,1,0,0,1,0,1,0
44,0,45,11,9,29,562,26,1,1,0,0,0,1,0
65,0,48,28,1,24,689,22,1,0,1,0,0,1,0
22,0,8,17,9,23,132,2,1,0,1,0,0,1,0
55,0,25,1,8,8,938,5,1,1,0,0,0,0,1
63,0,37,17,5,29,242,4,1,1,0,0,1,0,0
64,0,5,1,1,16,300,10,1,1,0,0,0,0,1
52,1,37,17,6,30,578,25,1,0,0,1,0,1,0
46,0,47,11,5,16,847,4,1,0,1,0,1,0,0
25,0,50,15,2,30,325,12,1,0,1,0,0,1,0
24,0,47,13,2,28,833,13,1,0,1,0,0,1,0
38,0,29,28,9,18,139,7,1,0,0,1,1,0,0
31,0,46,15,9,28,452,3,1,0,0,1,1,0,0
53,0,60,21,5,21,692,23,1,0,0,1,1,0,0
62,0,39,4,9,29,239,18,1,0,1,0,0,0,1
34,0,36,12,5,27,482,19,1,0,0,1,0,1,0
29,1,27,20,8,30,777,26,1,1,0,0,0,1,0
29,0,52,2,1,15,240,7,1,0,1,0,1,0,0
32,0,13,29,10,23,902,22,1,1,0,0,0,1,0
49,1,53,29,5,23,722,9,1,1,0,0,0,1,0
24,0,60,9,4,21,134,17,1,1,0,0,0,0,1
37,1,53,1,7,29,601,21,1,1,0,0,0,1,0
50,1,42,9,10,28,735,7,1,1,0,0,1,0,0
42,0,53,17,7,21,168,26,1,1,0,0,0,0,1
38,0,41,10,7,17,298,4,1,0,0,1,0,1,0
51,0,32,12,9,16,924,20,1,1,0,0,0,0,1
62,1,49,4,10,11,187,8,1,0,0,1,0,1,0
51,1,13,2,5,2,883,19,1,1,0,0,0,1,0
35,1,42,8,10,24,445,12,1,0,0,1,1,0,0
61,1,46,10,10,21,238,30,1,0,1,0,0,1,0
31,1,26,23,7,16,592,25,1,1,0,0,1,0,0
39,0,3,10,10,22,398,15,1,0,0,1,1,0,0
40,0,38,3,5,19,746,9,1,0,0,1,1,0,0
56,0,25,8,4,22,324,28,1,1,0,0,0,1,0
51,1,59,16,10,25,691,20,1,0,0,1,0,0,1
33,1,42,14,7,28,249,12,1,0,0,1,0,1,0
61,1,34,28,5,18,153,12,1,0,1,0,0,0,1
64,0,42,5,1,27,875,19,1,0,1,0,0,1,0
27,0,38,28,8,20,510,28,1,0,0,1,0,1,0
23,1,51,17,8,30,879,2,1,0,0,1,0,1,0
39,1,38,20,9,17,401,6,1,1,0,0,0,0,1
37,0,50,30,1,21,615,18,1,0,1,0,0,1,0
27,0,22,23,5,27,282,9,1,0,1,0,1,0,0
48,1,47,8,5,23,438,4,1,0,1,0,1,0,0
29,1,45,14,10,20,545,8,1,0,0,1,0,1,0
26,0,45,23,6,23,289,7,1,1,0,0,0,1,0
52,0,57,15,7,29,446,14,1,0,0,1,0,1,0
60,1,2,3,9,6,551,12,1,0,0,1,0,1,0
56,0,58,22,7,17,407,24,1,0,1,0,1,0,0
34,1,35,15,10,29,197,22,1,0,1,0,1,0,0
56,0,28,12,10,30,802,30,1,0,0,1,0,0,1
57,0,56,12,7,29,442,14,1,0,1,0,1,0,0
25,0,51,22,8,23,532,4,1,0,1,0,0,1,0
53,1,46,25,5,25,996,18,1,0,0,1,0,1,0
62,1,58,16,6,26,292,10,1,1,0,0,0,0,1
32,0,28,23,5,30,526,4,1,1,0,0,1,0,0
62,1,7,2,5,27,562,30,1,0,1,0,0,1,0
48,0,4,8,10,27,914,30,1,0,0,1,0,1,0
38,0,2,6,2,24,267,5,1,1,0,0,0,1,0
23,0,58,28,8,19,222,8,1,1,0,0,0,1,0
57,0,48,14,8,24,828,23,1,1,0,0,0,0,1
48,1,53,19,9,16,365,2,1,0,1,0,0,0,1
39,1,34,13,8,28,773,25,1,1,0,0,0,1,0
63,1,58,13,9,21,947,20,1,0,1,0,0,1,0
37,1,41,15,6,26,265,24,1,1,0,0,1,0,0
34,1,24,28,9,20,347,7,1,0,0,1,0,1,0
60,1,59,24,10,26,415,1,1,1,0,0,0,1,0
18,0,1,5,9,24,198,4,1,1,0,0,0,0,1
31,0,29,4,7,30,272,30,1,1,0,0,0,1,0
55,0,24,16,7,24,535,27,1,0,0,1,1,0,0
58,0,35,3,4,14,551,26,1,1,0,0,0,0,1
18,0,49,22,10,21,280,27,1,1,0,0,0,0,1
35,1,43,4,8,22,967,13,1,0,1,0,1,0,0
41,1,40,4,10,24,362,11,1,1,0,0,0,0,1
59,0,55,4,8,2,590,17,1,0,0,1,1,0,0
24,0,45,27,6,23,983,22,1,0,1,0,0,0,1
51,0,28,4,4,8,790,29,1,0,1,0,0,1,0
18,0,29,7,4,26,206,22,1,0,1,0,1,0,0
55,1,55,26,9,20,239,2,1,0,1,0,0,1,0
18,0,32,22,7,16,997,22,1,0,0,1,1,0,0
53,1,51,19,6,29,530,21,1,0,1,0,0,1,0
48,0,2,3,1,27,398,3,1,0,0,1,0,0,1
44,1,39,4,9,25,365,16,1,1,0,0,0,0,1
34,0,48,12,7,25,517,13,1,0,0,1,0,1,0
20,1,49,12,9,19,721,26,1,1,0,0,1,0,0
55,1,56,3,10,16,433,25,1,0,0,1,0,0,1
23,1,33,10,6,18,284,2,1,0,1,0,0,0,1
48,0,44,19,8,22,309,28,1,0,0,1,0,1,0
50,0,47,23,5,29,504,28,1,1,0,0,0,0,1
44,1,29,7,10,30,503,1,1,0,0,1,0,1,0
65,0,12,5,5,7,916,30,1,0,0,1,0,1,0
50,0,41,9,1,22,136,27,1,0,0,1,0,0,1
59,1,52,15,6,20,703,6,1,0,1,0,0,1,0
42,1,31,29,7,17,934,4,1,1,0,0,0,1,0
26,0,19,18,10,23,522,9,1,0,1,0,0,1,0
39,1,34,12,9,30,431,13,1,0,1,0,1,0,0
33,1,31,13,7,26,356,30,1,0,0,1,0,1,0
46,1,3,2,4,19,196,26,1,0,0,1,1,0,0
23,0,52,21,9,18,368,17,1,0,1,0,0,1,0
41,1,18,1,9,12,255,30,1,0,1,0,1,0,0
19,0,44,23,8,16,137,21,1,1,0,0,0,0,1
62,0,7,24,10,25,998,6,1,1,0,0,0,1,0
22,0,30,7,7,17,138,12,1,1,0,0,0,0,1
34,0,41,22,6,17,706,5,1,0,0,1,0,1,0
31,1,44,28,10,22,680,16,1,1,0,0,0,1,0
46,0,3,1,1,27,532,7,1,0,0,1,1,0,0
19,0,14,23,2,25,466,27,1,1,0,0,1,0,0
43,0,44,7,8,19,668,28,1,0,0,1,0,1,0
27,1,46,5,5,25,624,6,1,0,0,1,1,0,0
53,0,40,2,9,9,155,5,1,0,0,1,1,0,0
64,1,26,1,7,23,558,10,1,1,0,0,0,1,0
25,0,58,6,6,22,225,14,1,1,0,0,0,1,0
35,0,31,9,0,23,470,12,1,1,0,0,0,1,0
44,1,57,21,10,30,396,12,1,0,0,1,0,0,1
40,0,51,16,8,25,664,11,1,1,0,0,0,1,0
58,0,18,5,2,27,255,25,1,1,0,0,0,0,1
59,1,50,8,10,24,507,20,1,0,0,1,0,0,1
58,0,6,8,4,28,851,5,1,0,0,1,0,1,0
44,0,17,26,4,27,770,21,1,1,0,0,0,1,0
48,0,59,12,8,23,447,24,1,1,0,0,1,0,0
44,0,32,17,3,21,635,17,1,1,0,0,0,1,0
27,0,24,22,7,26,823,16,1,1,0,0,0,1,0
37,1,39,9,5,20,758,21,1,0,0,1,1,0,0
31,0,50,22,6,28,976,18,1,0,0,1,0,1,0
18,0,11,28,8,25,188,8,1,0,0,1,0,0,1
49,0,17,28,8,25,258,19,1,1,0,0,0,0,1
35,0,45,22,7,28,798,17,1,0,1,0,1,0,0
47,0,41,16,5,29,721,30,1,1,0,0,1,0,0
58,0,34,16,8,18,870,11,1,1,0,0,0,1,0
41,1,26,26,5,19,992,27,1,1,0,0,0,1,0
44,0,10,27,0,29,914,12,1,1,0,0,0,1,0
34,0,49,25,6,18,584,15,1,0,1,0,0,1,0
19,0,17,10,3,22,412,14,1,0,0,1,0,0,1
51,1,26,3,7,24,842,20,1,0,0,1,0,0,1
35,0,50,12,5,28,384,28,1,0,0,1,0,0,1
52,1,33,9,5,19,511,6,1,0,0,1,0,0,1
29,1,31,14,5,24,205,24,1,0,0,1,0,0,1
26,0,31,17,9,22,292,30,1,0,1,0,0,0,1
39,0,39,3,0,25,438,2,1,0,0,1,0,1,0
29,0,25,23,7,22,365,16,1,0,0,1,0,0,1
58,0,8,17,2,21,260,24,1,1,0,0,0,1,0
48,0,27,27,6,27,105,12,1,0,0,1,0,0,1
64,1,52,1,7,7,236,10,1,0,1,0,1,0,0
59,1,34,17,9,23,329,21,1,0,1,0,0,0,1
41,0,31,26,10,19,322,14,1,1,0,0,0,1,0
64,1,20,2,7,23,957,18,1,0,0,1,1,0,0
55,1,29,17,6,26,216,9,1,1,0,0,0,1,0
63,1,43,16,10,19,987,14,1,1,0,0,0,0,1
30,1,55,8,9,30,479,4,1,0,1,0,0,1,0
49,0,57,8,4,27,109,11,1,1,0,0,1,0,0
55,0,47,15,6,25,794,18,1,0,0,1,1,0,0
31,0,39,1,3,22,706,20,1,0,0,1,0,1,0
54,0,18,5,6,25,540,2,1,0,0,1,0,1,0
65,0,35,9,10,28,378,5,1,0,1,0,0,1,0
54,0,44,9,9,22,955,19,1,0,0,1,0,1,0
24,0,7,26,4,24,137,16,1,0,1,0,0,0,1
55,0,44,10,5,20,329,22,1,0,1,0,0,0,1
45,1,31,16,6,19,710,23,1,0,1,0,0,0,1
54,1,54,16,6,19,399,5,1,0,0,1,1,0,0
55,0,6,27,0,26,314,5,1,0,1,0,1,0,0
57,0,1,5,7,3,442,20,1,1,0,0,0,1,0
60,0,24,13,10,17,226,3,1,1,0,0,0,1,0
51,1,39,1,10,23,163,7,1,0,0,1,1,0,0
53,0,40,29,0,23,785,30,1,1,0,0,0,1,0
61,1,49,19,9,28,982,1,1,1,0,0,0,1,0
56,1,31,6,7,30,868,14,1,0,0,1,1,0,0
48,0,42,11,5,26,676,22,1,0,0,1,0,0,1
54,1,32,24,9,25,708,5,1,0,0,1,1,0,0
18,0,6,2,6,10,912,4,1,1,0,0,1,0,0
22,0,24,29,7,17,824,22,1,1,0,0,0,1,0
65,1,55,22,8,24,963,22,1,0,1,0,0,1,0
28,0,43,14,8,24,878,6,1,0,0,1,0,0,1
19,0,22,11,3,21,602,20,1,1,0,0,0,1,0
32,1,57,12,7,25,894,2,1,0,0,1,0,1,0
31,0,23,8,1,21,559,30,1,0,0,1,0,1,0
45,1,51,15,8,29,621,7,1,0,0,1,0,0,1
35,0,32,19,6,16,141,12,1,0,0,1,0,1,0
44,0,41,13,6,16,372,27,1,0,1,0,1,0,0
53,0,52,22,7,25,492,9,1,0,1,0,1,0,0
32,0,9,16,8,22,260,26,1,1,0,0,0,1,0
23,0,54,24,6,16,485,1,1,0,1,0,1,0,0
35,0,8,1,7,6,770,2,1,1,0,0,1,0,0
64,0,50,11,7,24,707,15,1,0,0,1,1,0,0
61,1,47,16,5,23,541,23,1,0,1,0,0,1,0
52,0,27,23,8,16,299,22,1,0,1,0,0,1,0
51,0,38,18,10,21,746,14,1,0,1,0,1,0,0
48,1,58,30,5,23,591,30,1,0,1,0,0,0,1
56,0,37,1,0,22,104,4,1,0,1,0,0,1,0
29,0,58,19,7,24,887,20,1,1,0,0,0,0,1
48,1,37,22,10,21,885,23,1,0,0,1,1,0,0
24,0,8,28,2,30,815,11,1,0,1,0,0,1,0
48,1,26,1,6,21,602,8,1,0,0,1,0,1,0
20,1,46,2,10,26,805,18,1,1,0,0,1,0,0
55,1,13,4,4,23,390,17,1,1,0,0,0,0,1
49,0,25,12,1,25,498,4,1,1,0,0,1,0,0
40,0,41,9,5,23,435,29,1,1,0,0,0,1,0
62,0,8,2,6,30,109,25,1,1,0,0,0,1,0
53,0,38,4,6,17,228,20,1,0,0,1,1,0,0
64,0,9,1,6,19,484,1,1,0,1,0,0,1,0
40,0,28,14,6,26,401,7,1,0,0,1,0,1,0
63,0,38,1,7,8,510,6,1,1,0,0,0,0,1
58,0,13,29,10,29,508,28,1,0,0,1,0,1,0
52,0,17,19,7,25,588,19,1,0,0,1,0,1,0
47,0,25,28,1,28,673,8,1,0,1,0,0,1,0
55,1,44,4,8,28,837,2,1,1,0,0,0,0,1
52,1,57,17,8,27,662,28,1,0,0,1,0,1,0
64,0,19,25,2,23,380,25,1,0,1,0,1,0,0
18,1,36,5,6,27,534,10,1,0,1,0,0,1,0
51,1,52,1,6,9,146,12,1,0,1,0,1,0,0
51,0,9,12,8,24,496,11,1,1,0,0,0,0,1
62,0,26,2,5,15,252,16,1,0,0,1,0,1,0
37,1,58,23,10,27,168,3,1,0,1,0,0,1,0
47,1,59,22,9,16,997,19,1,1,0,0,0,1,0
48,0,45,24,6,20,457,16,1,0,1,0,1,0,0
32,1,35,7,9,24,622,13,1,0,1,0,0,0,1
28,0,38,9,5,23,885,16,1,1,0,0,0,1,0
52,0,23,2,8,1,200,14,1,0,0,1,1,0,0
18,1,43,19,7,26,950,10,1,1,0,0,1,0,0
51,0,35,14,7,26,510,27,1,0,0,1,0,1,0
52,0,43,17,0,23,568,4,1,1,0,0,0,1,0
47,1,36,20,7,21,725,7,1,0,1,0,0,1,0
40,1,35,11,8,16,191,26,1,0,1,0,1,0,0
44,0,30,14,3,29,320,22,1,0,0,1,1,0,0
64,0,30,2,4,25,897,25,1,0,0,1,1,0,0
51,0,3,27,7,25,431,2,1,0,0,1,0,0,1
63,0,46,26,0,21,971,15,1,1,0,0,0,1,0
18,0,47,7,4,29,473,7,1,0,1,0,0,0,1
25,0,12,2,0,24,250,5,1,0,0,1,1,0,0
53,0,56,18,1,27,975,28,1,0,1,0,0,1,0
35,0,45,24,6,19,323,21,1,0,0,1,0,1,0
44,1,36,16,6,16,375,10,1,1,0,0,1,0,0
18,0,35,20,8,19,658,29,1,0,1,0,0,0,1
55,1,38,11,6,16,977,12,1,0,0,1,0,1,0
40,1,30,5,10,22,560,13,1,1,0,0,0,1,0
32,0,43,23,9,24,418,24,1,1,0,0,1,0,0
